-100.0	-75.0
-98.06625070727841	-75.0
-51.65650939941406	-75.0
-51.65650939941406	-68.9999699999999
-51.65650939941406	75.0
-98.06625070727841	75.0
-100.0	75.0
-100.0	71.99998499999995
-100.0	-75.0
Nan	Nan
-89.095703125	3.552731442368951E-16
-88.93359622517853	2.163160636377572
-88.92684173583984	2.2532927989959717
-88.44414652390137	4.368131912237404
-88.42403411865234	4.4562506675720215
-87.63152451813355	6.475526827699946
-87.59850311279297	6.559663772583008
-86.51388908094177	8.43826872788658
-86.46869659423828	8.516544342041016
-85.11620664163208	10.212513532171057
-85.05985260009766	10.28317928314209
-83.46969912278595	11.758628194506835
-83.4034423828125	11.82010555267334
-81.61114051011505	13.042074292237091
-81.53646087646484	13.092989921569824
-79.58205942816315	14.034182047265434
-79.50062561035156	14.07339859008789
-77.42776959688416	14.712789020846367
-77.34140014648438	14.73943042755127
-75.19640059335937	15.062736939785575
-75.10702514648438	15.076208114624023
-72.9378044069992	15.076208114624023
-72.84741973876953	15.076208114624023
-70.70242018564453	14.752901602389718
-70.61304473876953	14.73943042755127
-68.54018872530213	14.100039996792793
-68.45381927490234	14.07339859008789
-66.49941782660065	13.132206464392281
-66.41798400878906	13.092989921569824
-64.62568213609161	11.871021182006073
-64.5510025024414	11.82010555267334
-62.960845363021086	10.344656641308594
-62.894588470458984	10.28317928314209
-61.542098517852786	8.587210093012049
-61.48574447631836	8.516544342041016
-60.401134106575775	6.637939386737443
-60.35594177246094	6.559663772583008
-59.56343217194214	4.540387612455083
-59.53041076660156	4.4562506675720215
-59.047711892554474	2.341411554330589
-59.0275993347168	2.2532927989959717
-58.86549243489532	0.09013216261840018
-58.85873794555664	5.181510082518477E-16
-59.020844845378114	-2.163160636377571
-59.0275993347168	-2.2532927989959717
-59.510298208763885	-4.368131912237404
-59.53041076660156	-4.4562506675720215
-60.32292036712036	-6.475526827699946
-60.35594177246094	-6.559663772583008
-61.44055214220352	-8.43826872788658
-61.48574447631836	-8.516544342041016
-62.83823442892456	-10.212513532171057
-62.894588470458984	-10.28317928314209
-64.4847456098793	-11.758628194506835
-64.5510025024414	-11.82010555267334
-66.34330437513886	-13.042074292237091
-66.41798400878906	-13.092989921569824
-68.37238545709076	-14.034182047265434
-68.45381927490234	-14.07339859008789
-70.52667528836974	-14.712789020846367
-70.61304473876953	-14.73943042755127
-72.75804429189454	-15.062736939785575
-72.84741973876953	-15.076208114624023
-75.0166404782547	-15.076208114624023
-75.10702514648438	-15.076208114624023
-77.25202469960938	-14.752901602389718
-77.34140014648438	-14.73943042755127
-79.41425615995178	-14.100039996792793
-79.50062561035156	-14.07339859008789
-81.45502705865326	-13.132206464392281
-81.53646087646484	-13.092989921569824
-83.3287627491623	-11.871021182006073
-83.4034423828125	-11.82010555267334
-84.9935958601242	-10.344656641308594
-85.05985260009766	-10.28317928314209
-86.41234255270386	-8.587210093012049
-86.46869659423828	-8.516544342041016
-87.55331062608948	-6.637939386737443
-87.59850311279297	-6.559663772583008
-88.39101271331177	-4.540387612455083
-88.42403411865234	-4.4562506675720215
-88.90672933059082	-2.341411554330589
-88.92684173583984	-2.2532927989959717
-89.08894863566131	-0.09013216261840018
-89.095703125	3.552731442368951E-16
Nan	Nan
-25.987749099731445	-1.486033320426941
-25.662511740731432	-4.320618568206093
-25.64896011352539	-4.438726902008057
-25.002722455189513	-7.21776150980997
-24.97579574584961	-7.333555221557617
-24.01698613114853	-10.020809605560492
-23.977035522460938	-10.132779121398926
-22.718149065979006	-12.693222008383367
-22.665695190429688	-12.799907684326172
-21.123149125074768	-15.200158038766096
-21.058876037597656	-15.300168991088867
-19.252775339649965	-17.508936841475677
-19.177520751953125	-17.600969314575195
-17.13141277978821	-19.589459500892257
-17.046157836914062	-19.672313690185547
-14.786714643080712	-21.414603976622388
-14.692570686340332	-21.487199783325195
-12.249250272513963	-22.960575941215513
-12.147444725036621	-23.0219669342041
-9.552097365343478	-24.207223034931946
-9.443957328796387	-24.256608963012695
-6.730419075757601	-25.138290908235167
-6.617354393005371	-25.17502784729004
-3.820999384759142	-25.74164210912819
-3.704483985900879	-25.76525115966797
-0.8617669115077513	-26.009413096105575
-0.7433197498321533	-26.01958656311035
2.1086999959627613	-25.938110139654924
2.227534770965576	-25.934715270996094
5.051676943832968	-25.52866616125374
5.1693501472473145	-25.511747360229492
7.928797051610468	-24.786415480090334
8.043774604797363	-24.756193161010742
10.70255334776001	-23.721035905965426
10.813336372375488	-23.67790412902832
13.336785553688047	-22.346416369312287
13.441929817199707	-22.290937423706055
15.797152715200042	-20.680477554140474
15.89528751373291	-20.613374710083008
18.05158009429035	-18.744937599340822
18.14142608642578	-18.667085647583008
20.070676172779844	-16.56502798004303
20.15106201171875	-16.477441787719727
21.828120988503265	-14.169168037653161
21.897998809814453	-14.072989463806152
23.301003888615416	-11.5885911776783
23.35946273803711	-11.485074043273926
24.47012168633728	-8.856939825177005
24.516399383544922	-8.74743366241455
25.320234054946518	-6.00982436946869
25.353727340698242	-5.895756721496582
25.84025861140785	-3.08436143318062
25.860530853271484	-2.967219352722168
26.023414120118712	-0.11868936755275916
26.030200958251953	3.552731442368951E-16
25.867317691404725	2.8485299851694093
25.860530853271484	2.967219352722168
25.373999582561876	5.77861464103813
25.353727340698242	5.895756721496582
24.549892669296646	8.633366014442442
24.516399383544922	8.74743366241455
23.405740435244752	11.375567880511472
23.35946273803711	11.485074043273926
21.956457659236147	13.969472329401778
21.897998809814453	14.072989463806152
20.220939833029938	16.381263213872717
20.15106201171875	16.477441787719727
